"Plot Title: hobo20211022"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
378,10/22/21 02:09:04 PM,28.853,8266.7,,,,,
379,10/22/21 02:09:34 PM,28.953,7233.4,,,,,
380,10/22/21 02:10:04 PM,29.053,13089.0,,,,,
381,10/22/21 02:10:34 PM,28.953,7233.4,,,,,
382,10/22/21 02:11:04 PM,28.853,10333.4,,,,,
383,10/22/21 02:11:34 PM,28.853,9300.1,,,,,
384,10/22/21 02:12:04 PM,28.853,7233.4,,,,,
385,10/22/21 02:12:34 PM,28.953,9300.1,,,,,
386,10/22/21 02:13:04 PM,28.953,7577.8,,,,,
387,10/22/21 02:13:34 PM,28.853,5338.9,,,,,
388,10/22/21 02:14:04 PM,28.853,6544.5,,,,,
389,10/22/21 02:14:34 PM,28.953,15155.7,,,,,
390,10/22/21 02:15:04 PM,28.953,8266.7,,,,,
391,10/22/21 02:15:34 PM,28.953,10677.8,,,,,
392,10/22/21 02:16:04 PM,28.953,10333.4,,,,,
393,10/22/21 02:16:34 PM,28.456,495.1,,,,,
394,10/22/21 02:17:04 PM,28.159,53.8,,,,,
395,10/22/21 02:17:34 PM,28.060,53.8,,,,,
396,10/22/21 02:18:04 PM,27.862,10.8,,,,,
397,10/22/21 02:18:34 PM,27.764,0.0,,,,,
398,10/22/21 02:19:04 PM,27.665,0.0,,,,,
399,10/22/21 02:19:34 PM,27.665,0.0,,,,,
400,10/22/21 02:20:04 PM,27.567,0.0,,,,,
401,10/22/21 02:20:34 PM,27.567,0.0,,,,,
402,10/22/21 02:21:04 PM,27.567,0.0,,,,,
403,10/22/21 02:21:34 PM,27.468,0.0,,,,,
404,10/22/21 02:22:04 PM,27.468,0.0,,,,,
405,10/22/21 02:22:34 PM,27.468,0.0,,,,,
406,10/22/21 02:23:04 PM,27.468,10.8,,,,,
407,10/22/21 02:23:34 PM,27.468,0.0,,,,,
408,10/22/21 02:24:04 PM,27.468,10.8,,,,,
409,10/22/21 02:24:34 PM,27.468,0.0,,,,,
410,10/22/21 02:25:04 PM,27.468,0.0,,,,,
411,10/22/21 02:25:34 PM,27.468,0.0,,,,,
412,10/22/21 02:26:04 PM,27.468,0.0,,,,,
413,10/22/21 02:26:34 PM,27.468,0.0,,,,,
414,10/22/21 02:27:04 PM,27.468,0.0,,,,,
